time,ram_limit,cpu_limit,ram_usage,cpu_usage,n,min,lat50,lat75,lat95,lat99
1646544211,3584M,5.0,1667735552.0,2.376359,550,7741949,27644619,29945919,31763660,32781555
1646544315,3840M,2.0,601006080.0,0.596343,150,25681897,30746632,32669715,34110477,34763695
1646544327,3584M,5.0,1659850752.0,2.371418,550,13809602,27662046,29001789,31433807,32360382
1646544424,3840M,2.0,618930176.0,0.61807,150,26118736,30567417,32187144,33843737,34548057
1646544443,3584M,5.0,1667555328.0,2.374877,550,14256102,27215157,30851321,33543159,34423399
1646544533,3840M,2.0,616992768.0,0.638584,150,23476652,30639297,31800668,33867814,34885461
1646544559,3584M,5.0,1787064320.0,2.369499,600,17388879,32984130,35104764,36948191,38182618
1646544643,3840M,2.0,619294720.0,0.637927,150,25349590,32127803,33336824,34728826,35196091
1646544676,3584M,5.0,1787064320.0,2.379531,600,16692320,33560369,37362756,40459713,40991779
1646544752,3840M,2.0,650633216.0,0.634832,150,22888559,31288114,33040457,34615325,34970216
1646544793,3584M,5.0,1816387584.0,2.397414,600,18785289,34052715,36036719,37819589,38830868
1646544863,3840M,2.0,743276544.0,0.634832,200,40422675,47901723,49654467,51253485,51731607
1646544910,3584M,5.0,1898467328.0,2.399241,600,14328218,33991022,35956797,38110924,38923884
1646544980,3840M,2.0,752447488.0,0.634857,200,43446251,48302362,49655539,50919427,51346034
1646545027,3584M,5.0,1898467328.0,2.402434,600,18870216,34038289,37009095,40144344,40800575
1646545098,3840M,2.0,771403776.0,0.648137,200,35894556,42812423,44301034,45260059,46311208
1646545213,3840M,2.0,771403776.0,0.657577,200,39818652,47228343,49844412,52062322,52406250
1646545329,3840M,2.0,742121472.0,0.662319,200,46888914,51819102,53886691,54981505,55531149
1646545342,3712M,5.0,402870272.0,2.185605,50,208,334,378,464,606
1646545444,3712M,5.0,241045504.0,2.185605,50,205,326,368,462,673
1646545446,3840M,2.0,846045184.0,0.662319,250,59777765,62166187,62970655,63517314,63801311
1646545546,3712M,5.0,241307648.0,1.735184,50,196,312,346,414,551
1646545572,3840M,2.0,835387392.0,0.649349,250,54819891,58653739,59714903,60421306,60911185
1646545648,3712M,5.0,242040832.0,1.546315,50,204,318,355,433,535
1646545704,3840M,2.0,835387392.0,0.663974,250,55835728,59407589,60195963,61071370,61451601
1646545750,3712M,5.0,243154944.0,1.5191,50,213,320,357,419,521
1646545839,3840M,2.0,932577280.0,0.665347,300,62532346,65382788,66430898,67877097,68686102
1646545854,3712M,5.0,296259584.0,1.829221,100,171,293,341,484,1040
1646545957,3712M,5.0,296259584.0,2.099056,100,186,297,344,646,2578
1646545977,3840M,2.0,932577280.0,0.657756,300,61373000,66192438,67473591,69337282,69815627
1646546061,3712M,5.0,296095744.0,2.309678,100,189,309,358,659,2749
1646546124,3840M,2.0,1031421952.0,0.641335,300,62955500,66526507,68250745,69661722,69883131
1646546164,3712M,5.0,303828992.0,2.448983,100,197,303,359,573,1950
1646546268,3712M,5.0,299421696.0,2.436275,100,192,315,365,564,1309
1646546268,3840M,2.0,983175168.0,0.636135,300,66664509,68389453,68968280,69468857,69795394
1646546372,3712M,5.0,365658112.0,2.422671,150,244,25134,39194,61345,76399
1646546401,3840M,2.0,983175168.0,0.638185,300,60466908,61746551,62156504,62722900,63051302
1646546477,3712M,5.0,359378944.0,2.405824,150,284,25991,39115,63202,78554
1646546537,3840M,2.0,1054560256.0,0.671934,350,63674941,66578867,67192266,67709013,68013566
1646546581,3712M,5.0,359378944.0,2.362721,150,223,21894,35265,55670,70310
1646546683,3840M,2.0,1132453888.0,0.678103,350,62968529,67861283,69300765,70183587,70653521
1646546686,3712M,5.0,358612992.0,2.328797,150,341,26582,39192,61135,80662
1646546790,3712M,5.0,365727744.0,2.327888,150,274,25681,37365,55000,68288
1646546824,3840M,2.0,1082421248.0,0.675762,350,61741553,67565818,68747675,69539191,70084301
1646546896,3712M,5.0,414957568.0,2.327888,200,2955,64504,84508,121894,152709
1646546971,3840M,2.0,1067884544.0,0.673573,350,62594724,67459073,68192785,68687093,68913586
1646547002,3712M,5.0,412250112.0,2.324423,200,260,62829,81136,114867,133094
1646547109,3712M,5.0,412487680.0,2.31055,200,418,71885,96877,133763,163928
1646547113,3840M,2.0,1160208384.0,0.673439,350,64543386,68422357,69947973,70767935,71617349
1646547215,3712M,5.0,417832960.0,2.302181,200,340,67206,89441,122963,145713
1646547258,3840M,2.0,1184559104.0,0.674031,400,67178523,70423132,71509067,72820009,73320163
1646547321,3712M,5.0,417185792.0,2.300932,200,866,58089,76221,102363,122410
1646547416,3840M,2.0,1184559104.0,0.672764,400,67213949,71600208,72670708,73380460,73770804
1646547428,3712M,5.0,467832832.0,2.300932,250,17679,116757,144681,183487,210112
1646547535,3712M,5.0,493965312.0,2.305409,250,12135,115726,144157,192711,237201
1646547566,3840M,2.0,1123909632.0,0.677968,400,68026386,70637930,71138702,71796267,72288087
1646547643,3712M,5.0,485744640.0,2.305409,250,11890,119158,152507,201267,234304
1646547723,3840M,2.0,1135841280.0,0.683404,400,68512349,70520925,71124465,71841155,72217607
1646547750,3712M,5.0,485093376.0,2.290293,250,5802,108933,137920,179672,207018
1646547858,3712M,5.0,483119104.0,2.290293,250,16562,122867,153112,198734,237584
1646547875,3840M,2.0,1251594240.0,0.673517,500,74336008,75578588,75941900,76470496,76884658
1646547967,3712M,5.0,567070720.0,2.296822,300,7775,178498,225767,309286,374302
1646548035,3840M,2.0,1418436608.0,0.684983,500,74362693,75952838,76256073,76682964,76984834
1646548076,3712M,5.0,555315200.0,2.288831,300,40532,183214,228693,345356,422236
1646548185,3712M,5.0,559628288.0,2.288831,300,16789,199628,254576,336044,398376
1646548197,3840M,2.0,1329553408.0,0.684983,500,73800601,75508097,75841374,76322466,76831169
1646548293,3712M,5.0,559628288.0,2.298266,300,64745,196173,251575,370737,450649
1646548358,3840M,2.0,1380794368.0,0.686242,500,73323908,75849805,76612529,77318592,77662884
1646548402,3712M,5.0,559996928.0,2.298266,300,58940,187531,236879,309158,375319
1646548513,3712M,5.0,791224320.0,2.29196,350,141230,1039353,1800218,4308375,5193920
1646548520,3840M,2.0,1379373056.0,0.684192,500,75344019,76333096,76703466,77281108,77609485
1646548624,3712M,5.0,791224320.0,2.272843,350,104590,1384872,2342578,3531657,4508554
1646548682,3840M,2.0,1412136960.0,0.681851,550,76228844,78264002,78775570,79386340,79768960
1646548735,3712M,5.0,759361536.0,2.271102,350,123912,1116202,1913303,3338899,4824094
1646548842,3840M,2.0,1580179456.0,0.679032,550,78277676,79834452,80161354,80747111,81024755
1646548846,3712M,5.0,759476224.0,2.265721,350,72445,1270339,1774611,3503940,5033202
1646548956,3712M,5.0,783282176.0,2.265721,350,120321,1399796,2059780,3356320,4213903
1646549005,3840M,2.0,1499189248.0,0.678826,550,76968133,78424023,78784843,79319608,79698817
1646549070,3712M,5.0,1180467200.0,2.255829,400,3433827,5970977,7359647,9958261,10927723
1646549168,3840M,2.0,1797488640.0,0.678826,600,79106703,80555706,80879133,81314957,81644875
1646549183,3712M,5.0,1165672448.0,2.229452,400,3657733,6553644,7976523,9760690,11298679
1646549297,3712M,5.0,1174454272.0,2.256281,400,3859502,6619883,8354742,10508779,11757358
1646549410,3712M,5.0,1174454272.0,2.256281,400,3739811,7838944,10337490,13339015,14430368
1646549523,3712M,5.0,1155502080.0,2.269206,400,3719814,6219464,7857021,10529392,12243560
1646549546,3712M,2.0,754982912.0,0.6923,50,248,39383,55764,87224,121935
1646549637,3712M,5.0,1354813440.0,2.272754,450,3792169,12577421,17362249,20253476,21597787
1646549648,3712M,2.0,250830848.0,0.6923,50,182,581,2145,9148,16478
1646549750,3712M,2.0,244776960.0,0.649871,50,278,45626,60837,85885,108098
1646549751,3712M,5.0,1359839232.0,2.287563,450,3888540,12951073,15797148,18671312,19917867
1646549853,3712M,2.0,247164928.0,0.644498,50,188,41293,56289,79666,98296
1646549865,3712M,5.0,1418461184.0,2.287563,450,4230242,11170436,13439883,15779423,17350905
1646549961,3712M,2.0,439238656.0,0.624897,100,2082810,4524595,6025609,9120414,9479286
1646549979,3712M,5.0,1380032512.0,2.299728,450,4080299,12401575,14946580,17386022,18236057
1646550069,3712M,2.0,439238656.0,0.623632,100,2006935,5773538,6423082,7278935,7868695
1646550093,3712M,5.0,1355350016.0,2.310594,450,3835559,11134724,13548824,17273450,18880557
1646550177,3712M,2.0,455221248.0,0.623632,100,2954187,5874285,6660388,8747485,11049891
1646550208,3712M,5.0,1507958784.0,2.310594,500,4075456,19716255,23193291,29282505,30701122
1646550285,3712M,2.0,435101696.0,0.618791,100,2298046,5216450,6155580,7178960,8165072
1646550323,3712M,5.0,1521512448.0,2.324431,500,4374929,18657659,22035375,27037819,28648755
1646550393,3712M,2.0,435101696.0,0.619297,100,2061351,5244031,7409436,8194603,10356378
1646550438,3712M,5.0,1614417920.0,2.378006,500,4229771,19592139,21846645,23658061,24437649
1646550503,3712M,2.0,612175872.0,0.619297,150,21001000,30204860,32778016,34163699,35091186
1646550554,3712M,5.0,1523118080.0,2.378006,500,5926400,20251056,23852358,27502807,28974601
1646550612,3712M,2.0,627146752.0,0.631831,150,22838314,29019524,31264994,33035780,34155370
1646550669,3712M,5.0,1537875968.0,2.361406,500,5481066,19586980,21987785,24073669,24641048
1646550722,3712M,2.0,619749376.0,0.650864,150,21848172,29294504,31315282,32593717,33923819
1646550784,3712M,5.0,1663500288.0,2.345734,550,6261614,27440655,30120166,31917674,32620910
1646550831,3712M,2.0,621580288.0,0.650864,150,25167045,31296692,31899719,32854387,33650920
1646550900,3712M,5.0,1656143872.0,2.349872,550,14064788,26326562,29109964,31381571,31798334
1646550941,3712M,2.0,615038976.0,0.645378,150,23073978,30922857,34211863,35603470,37173752
1646551016,3712M,5.0,1656041472.0,2.368586,550,12927184,27598406,29523105,31194294,32198529
1646551051,3712M,2.0,749182976.0,0.639933,200,43083201,46710393,47334688,48325755,49249424
1646551131,3712M,5.0,1661100032.0,2.372271,550,10730309,27658682,29437116,30698736,31240310
1646551167,3712M,2.0,723898368.0,0.644277,200,42579489,47165056,48451136,49803481,50533490
1646551247,3712M,5.0,1664286720.0,2.372271,550,10687376,27282572,29442404,32071988,33057764
1646551284,3712M,2.0,722808832.0,0.647848,200,40977478,47781579,49015244,50883372,51814542
1646551364,3712M,5.0,1820995584.0,2.369457,600,16897927,34195548,35387213,36750968,37226264
1646551403,3712M,2.0,837181440.0,0.647848,250,53713378,57943899,59143017,60272589,60787718
1646551481,3712M,5.0,1813417984.0,2.371645,600,16785502,32644444,35163661,37305498,37996109
1646551531,3712M,2.0,854548480.0,0.646345,250,53830032,58445557,59913830,60820053,61156884
1646551597,3712M,5.0,1838747648.0,2.389394,600,15176965,32578785,35041355,37194906,37873363
1646551660,3712M,2.0,978452480.0,0.636418,300,62432979,64244747,64671325,65321434,65912993
1646551714,3712M,5.0,1774784512.0,2.394873,600,20559410,32335483,34577520,37350510,38038296
1646551797,3712M,2.0,1067839488.0,0.637209,350,65470431,69053440,70393593,71241009,71564351
1646551831,3712M,5.0,1793241088.0,2.394873,600,14847085,32775091,35158783,37085586,37767380
1646551947,3712M,2.0,1245007872.0,0.653134,450,71774284,74151958,74766567,75465750,75773659
1646552107,3712M,2.0,1470328832.0,0.657268,450,73654098,75365978,75743323,76220704,76578508
1646552145,3840M,5.0,389582848.0,2.044258,50,198,344,391,508,657
1646552247,3840M,5.0,243625984.0,2.218944,50,193,310,344,429,708
1646552269,3712M,2.0,1535594496.0,0.6606,550,76693161,78953083,79694995,80330852,80667959
1646552349,3840M,5.0,242647040.0,1.868555,50,193,324,363,452,569
1646552433,3712M,2.0,1665409024.0,0.690571,550,75913944,79567098,80110770,80738612,80964048
1646552452,3840M,5.0,243302400.0,1.511221,50,206,337,378,454,696
1646552554,3840M,5.0,244305920.0,1.511221,50,209,320,352,418,494
1646552600,3712M,2.0,1543192576.0,0.691425,600,79733510,82078723,82634056,83365166,83603678
1646552657,3840M,5.0,293687296.0,1.700252,100,185,309,367,547,1366
1646552761,3840M,5.0,300797952.0,2.091943,100,178,318,383,588,981
1646552763,3712M,2.0,1624064000.0,0.668385,600,81240667,82817356,83311243,83855948,84167183
1646552864,3840M,5.0,286699520.0,2.24048,100,189,292,332,459,897
1646552927,3712M,2.0,1597767680.0,0.628582,600,80380720,81658791,82090307,82606304,82975701
1646552968,3840M,5.0,289898496.0,2.435971,100,186,314,369,586,1220
1646553072,3840M,5.0,293978112.0,2.435971,100,198,318,377,744,2733
1646553171,3584M,2.0,737759232.0,0.497421,50,1514,43858,58775,83758,95936
1646553176,3840M,5.0,365166592.0,2.451677,150,230,11224,19149,32444,40502
1646553273,3584M,2.0,252694528.0,0.638117,50,2038,51315,64839,86575,102227
1646553281,3840M,5.0,365166592.0,2.402599,150,184,8604,15857,30173,45764
1646553377,3584M,2.0,249352192.0,0.642309,50,249,42859,59210,84995,104852
1646553385,3840M,5.0,361590784.0,2.368789,150,227,10471,18412,34897,47919
1646553479,3584M,2.0,250290176.0,0.643642,50,238,35160,53359,85501,106728
1646553490,3840M,5.0,363143168.0,2.34462,150,217,15381,23965,38504,48989
1646553581,3584M,2.0,256716800.0,0.643642,50,194,36172,51769,71462,86227
1646553595,3840M,5.0,365891584.0,2.35188,150,284,21597,31680,47876,61327
1646553689,3584M,2.0,441810944.0,0.650307,100,2106369,4516506,5377203,6474168,7081312
1646553701,3840M,5.0,428171264.0,2.342377,200,2147,46087,61224,83841,104440
1646553796,3584M,2.0,418709504.0,0.650307,100,2089525,5272055,6983388,8547585,9071028
1646553807,3840M,5.0,441196544.0,2.350921,200,398,48035,63052,87861,107658
1646553903,3584M,2.0,437018624.0,0.629401,100,1997361,4444203,5606361,6662149,7083444
1646553913,3840M,5.0,441196544.0,2.304667,200,417,49913,66750,92622,108189
1646554010,3584M,2.0,446386176.0,0.628447,100,2084142,4735038,6079611,7748205,8201972
1646554019,3840M,5.0,411955200.0,2.324613,200,2217,46508,62353,90463,111507
1646554117,3584M,2.0,434122752.0,0.628447,100,2081097,4079390,5847999,8203887,8598775
1646554125,3840M,5.0,411951104.0,2.324613,200,1982,41786,56398,77081,89714
1646554226,3584M,2.0,604262400.0,0.62069,150,22492583,29309282,31720590,33514627,34326194
1646554232,3840M,5.0,491900928.0,2.317856,250,4913,116961,149128,201443,230925
1646554335,3584M,2.0,604262400.0,0.629432,150,26272174,30019477,31205574,32234315,33256781
1646554340,3840M,5.0,483356672.0,2.294068,250,4832,115715,143037,194840,254248
1646554444,3584M,2.0,611651584.0,0.641201,150,25493771,29812930,31781468,33286100,33764795
1646554447,3840M,5.0,483356672.0,2.306518,250,8823,116053,147912,206704,237563
1646554553,3584M,2.0,610115584.0,0.644789,150,24789865,29438918,30846273,32649100,33809359
1646554555,3840M,5.0,467451904.0,2.305993,250,14155,117728,148088,206593,245820
1646554661,3584M,2.0,620171264.0,0.637376,150,27801698,30272780,31000782,32747122,33127832
1646554663,3840M,5.0,477126656.0,2.305609,250,6385,122577,152689,200118,231041
1646554772,3840M,5.0,550748160.0,2.299355,300,18521,172069,209336,280387,334447
1646554773,3584M,2.0,724508672.0,0.635286,200,41188540,47006234,48926824,50295089,50588014
1646554881,3840M,5.0,564686848.0,2.286319,300,13069,203101,265917,355090,412011
1646554885,3584M,2.0,722796544.0,0.650109,200,39378640,45613337,47410025,49872527,50283697
1646554989,3840M,5.0,564686848.0,2.304537,300,57170,186995,226604,291812,338710
1646554996,3584M,2.0,706117632.0,0.672349,200,38355596,45747696,47537831,48642193,49147724
1646555098,3840M,5.0,558161920.0,2.304537,300,25845,193502,241050,310160,362123
1646555109,3584M,2.0,723951616.0,0.685085,200,39316697,44068460,45971062,46751986,47267970
1646555207,3840M,5.0,558161920.0,2.290548,300,34377,220051,288501,379844,431612
1646555224,3584M,2.0,723951616.0,0.687265,200,35548476,43609766,46471884,47780218,48633018
1646555317,3840M,5.0,708964352.0,2.289812,350,102759,578013,766312,1432823,1884438
1646555341,3584M,2.0,819077120.0,0.687751,250,50655798,54666053,55880114,57192612,57559391
1646555429,3840M,5.0,803901440.0,2.276939,350,589754,2244137,3554233,5404618,6253620
1646555466,3584M,2.0,917405696.0,0.68886,250,51718455,54404431,55089383,55933828,56475504
1646555540,3840M,5.0,803901440.0,2.276939,350,112821,1376674,2683014,4220684,5473203
1646555592,3584M,2.0,865964032.0,0.688772,250,50579872,54943147,56034425,57358744,57783067
1646555650,3840M,5.0,784416768.0,2.272165,350,89789,1068738,2447598,4497530,5610811
1646555717,3584M,2.0,853307392.0,0.684821,250,50632872,53795466,54995281,55616617,56033976
1646555761,3840M,5.0,724144128.0,2.221972,350,81202,445306,639995,1165527,2521145
1646555842,3584M,2.0,843874304.0,0.692381,250,51138868,55020659,55984564,56862781,57346202
1646555874,3840M,5.0,1125867520.0,2.249187,400,3900509,7738502,10788256,14976310,15957392
1646555968,3584M,2.0,990408704.0,0.685311,300,59210516,62597577,63160260,63715880,64187692
1646555987,3840M,5.0,1177722880.0,2.268541,400,3698258,7635675,9009571,10260646,10857776
1646556098,3584M,2.0,990408704.0,0.675175,300,61459133,63732298,64384524,65046587,65599986
1646556101,3840M,5.0,1177722880.0,2.268541,400,3775178,7292300,9120735,11424738,12246309
1646556214,3840M,5.0,1201238016.0,2.26931,400,3730033,7093278,8771752,10881097,13490965
1646556228,3584M,2.0,957853696.0,0.673563,300,60586798,61769341,62264484,63008649,63565121
1646556327,3840M,5.0,1147117568.0,2.270394,400,3769796,6402803,7706989,9284434,10020742
1646556364,3584M,2.0,982994944.0,0.677022,300,59667289,61984990,62628793,63511356,63899240
1646556441,3840M,5.0,1384464384.0,2.254818,450,3793514,13182794,16264131,20393012,22953301
1646556499,3584M,2.0,982994944.0,0.677064,300,60097206,62150484,62608200,63289373,63968539
1646556555,3840M,5.0,1385877504.0,2.254818,450,3787310,11974566,17368260,24036427,25672595
1646556636,3584M,2.0,1083715584.0,0.673805,350,66169011,67825312,68304093,69151016,69539105
1646556669,3840M,5.0,1385877504.0,2.304123,450,3630370,14441781,18078637,21364492,22369570
1646556780,3584M,2.0,1083715584.0,0.656872,350,67657482,69362711,69689130,70185276,70512181
1646556784,3840M,5.0,1398456320.0,2.304123,450,3951690,13680139,17126508,22376381,24020164
1646556897,3840M,5.0,1355710464.0,2.30319,450,4185836,14088701,17034649,20206792,21988203
1646556924,3584M,2.0,1091735552.0,0.656731,350,66309312,68303106,68901796,69499090,69996915
1646557012,3840M,5.0,1559506944.0,2.294368,500,6652531,20316788,22980570,24992041,25614631
1646557073,3584M,2.0,1139089408.0,0.662069,400,70113789,71909494,72431751,73013007,73281792
1646557127,3840M,5.0,1544286208.0,2.317471,500,5719193,21327752,23216827,25096258,26348522
1646557231,3584M,2.0,1313939456.0,0.653786,450,73416365,75013030,75381000,75888590,76118111
1646557242,3840M,5.0,1558839296.0,2.335177,500,7125140,21524182,25933711,29231396,30495692
1646557357,3840M,5.0,1558839296.0,2.335177,500,5304799,21028873,24902837,27523231,28564678
1646557393,3584M,2.0,1423110144.0,0.650021,500,75316052,76707107,77050281,77545431,77880127
1646557472,3840M,5.0,1490255872.0,2.332035,500,4444941,20635772,24455887,26879519,28568150
1646557555,3584M,2.0,1423110144.0,0.653776,550,77816490,79365620,79731892,80301158,80730083
1646557588,3840M,5.0,1634426880.0,2.332035,550,11222987,28623626,31228139,33911621,34627323
1646557704,3840M,5.0,1647325184.0,2.339148,550,14951202,27819687,29568461,32389100,32922904
1646557718,3584M,2.0,1532960768.0,0.651065,550,78488270,79655434,79936254,80308582,80683803
1646557820,3840M,5.0,1690386432.0,2.361974,550,8160468,27757842,29890625,32422650,33479677
1646557881,3584M,2.0,1521008640.0,0.646204,550,77681833,79693636,80068249,80674925,81125673
1646557935,3840M,5.0,1674833920.0,2.361974,550,11710726,27772123,29702371,32303083,33387058
1646558044,3584M,2.0,1635667968.0,0.644584,600,79532131,81009425,81359839,81895380,82146645
1646558052,3840M,5.0,1677111296.0,2.357801,550,12209015,27853076,30053680,32952611,34260795
1646558168,3840M,5.0,1811992576.0,2.355065,600,13648381,33741111,35749964,38002658,38552298
1646558210,3584M,2.0,1614036992.0,0.646155,600,79471164,81054810,81424688,81977952,82475895
1646558286,3840M,5.0,1963790336.0,2.37162,600,14115560,32557607,34867130,37801923,39233718
1646558374,3584M,2.0,1614036992.0,0.643462,600,77420957,81091172,81424152,81818362,82088798
1646558403,3840M,5.0,1963790336.0,2.37162,600,22638084,34096093,35478677,37046192,37841920
1646558520,3840M,5.0,1853448192.0,2.383953,600,11999481,33713855,36076230,38058927,38886911
1646558637,3840M,5.0,1818107904.0,2.383953,600,14654175,33430964,35389166,39258575,40435682
1646558733,3456M,2.0,733908992.0,0.628602,50,251,36506,51879,74471,96790
1646558835,3456M,2.0,248999936.0,0.660552,50,386,42945,55720,73572,90108
1646558938,3456M,2.0,253415424.0,0.662648,50,77598,222917,284038,375226,422633
1646558951,3968M,5.0,401412096.0,2.001054,50,184,322,366,461,603
1646559040,3456M,2.0,255569920.0,0.640516,50,254,70969,91839,120390,137516
1646559053,3968M,5.0,249303040.0,2.261323,50,203,326,374,508,926
1646559148,3456M,2.0,463155200.0,0.617374,100,3011744,5423895,6438822,7213543,7458724
1646559155,3968M,5.0,250580992.0,1.88852,50,197,330,380,504,880
1646559256,3456M,2.0,463618048.0,0.633182,100,4068903,8789882,10885769,12029840,12354420
1646559258,3968M,5.0,256507904.0,1.497099,50,174,323,366,476,784
1646559360,3968M,5.0,256507904.0,1.507982,50,200,326,370,476,839
1646559364,3456M,2.0,466640896.0,0.633182,100,4140598,7391112,9479447,11078110,11804207
1646559463,3968M,5.0,300314624.0,1.680381,100,174,298,341,488,1694
1646559473,3456M,2.0,479449088.0,0.621437,100,3086329,7085191,8512591,9756619,10618555
1646559567,3968M,5.0,300314624.0,2.141167,100,184,317,373,574,2429
1646559581,3456M,2.0,479449088.0,0.594154,100,4384163,10347341,12745959,13791583,14227473
1646559670,3968M,5.0,307912704.0,2.469138,100,178,293,338,484,1558
1646559690,3456M,2.0,621862912.0,0.592954,150,31770128,35020901,36435380,38343408,38752161
1646559773,3968M,5.0,307912704.0,2.469138,100,191,318,386,626,1057
1646559801,3456M,2.0,580550656.0,0.61881,150,32064065,35572109,36447188,38084128,38733592
1646559877,3968M,5.0,311308288.0,2.461663,100,181,311,371,671,2182
1646559911,3456M,2.0,619294720.0,0.626199,150,27203094,32635558,34601234,35894371,36537407
1646559982,3968M,5.0,362500096.0,2.413903,150,278,22662,36353,60730,82285
1646560020,3456M,2.0,601665536.0,0.661338,150,19214378,25595240,27781595,29049057,29560907
1646560086,3968M,5.0,362500096.0,2.413903,150,249,22888,34196,49396,64979
1646560129,3456M,2.0,599179264.0,0.661338,150,16008662,25464368,29520675,31375378,32651568
1646560191,3968M,5.0,381480960.0,2.374543,150,308,24192,36532,56760,73554
1646560240,3456M,2.0,722362368.0,0.671862,200,38155107,43390968,45185957,46463912,46965842
1646560296,3968M,5.0,381480960.0,2.323506,150,365,26998,39239,55833,68717
1646560355,3456M,2.0,761888768.0,0.671862,200,39293055,43392515,44522217,45557034,46263232
1646560401,3968M,5.0,370896896.0,2.323506,150,263,23996,35502,56894,74501
1646560470,3456M,2.0,761888768.0,0.687406,200,38026271,43547106,45615228,46400046,46699488
1646560507,3968M,5.0,432328704.0,2.321113,200,560,67720,88040,119943,141062
1646560586,3456M,2.0,747503616.0,0.687406,200,40708022,42889943,43516539,44620810,45397725
1646560613,3968M,5.0,428105728.0,2.306513,200,3206,70099,91067,129139,158685
1646560700,3456M,2.0,747503616.0,0.689314,200,39858004,43894641,45301325,46376182,46699572
1646560719,3968M,5.0,428105728.0,2.302663,200,1601,56638,73928,102030,124621
1646560816,3456M,2.0,881168384.0,0.689314,250,51518238,56163754,57536635,58399456,58947264
1646560825,3968M,5.0,411729920.0,2.309275,200,3140,70926,95484,134719,159986
1646560932,3968M,5.0,410566656.0,2.309275,200,3108,68226,84793,115386,135076
1646560937,3456M,2.0,881168384.0,0.682653,250,54065803,56263327,56793669,57540092,57862508
1646561040,3968M,5.0,487485440.0,2.296591,250,14670,111375,136395,182083,212446
1646561058,3456M,2.0,836120576.0,0.677929,250,51016991,54098507,54987080,56082805,56793509
1646561147,3968M,5.0,487485440.0,2.289141,250,10806,123703,161124,225591,279730
1646561184,3456M,2.0,847228928.0,0.68467,250,47339091,54346310,56861370,58297193,58910067
1646561255,3968M,5.0,482254848.0,2.293446,250,13522,119534,148713,199927,234815
1646561310,3456M,2.0,945868800.0,0.68467,300,56659698,61833169,63139995,64462834,64908870
1646561362,3968M,5.0,471597056.0,2.30722,250,3688,117397,145508,193089,223422
1646561446,3456M,2.0,985550848.0,0.682728,300,56298162,61470695,62781984,64336176,64722279
1646561470,3968M,5.0,475664384.0,2.30722,250,11091,116023,144103,188576,226227
1646561578,3456M,2.0,1054715904.0,0.676525,350,64665388,68531464,69970313,70764922,71086953
1646561579,3968M,5.0,611848192.0,2.287101,300,12821,177585,234083,341723,417357
1646561687,3968M,5.0,589406208.0,2.287101,300,27051,201930,249588,318869,361909
1646561720,3456M,2.0,1197801472.0,0.678028,400,67732258,69862196,70476262,71167926,71519286
1646561796,3968M,5.0,589406208.0,2.289201,300,37781,193747,241467,322194,369331
1646561877,3456M,2.0,1197801472.0,0.68299,400,67305821,70537209,71543681,72311690,72575413
1646561905,3968M,5.0,561332224.0,2.293577,300,21206,197441,252619,331933,389139
1646562014,3968M,5.0,573288448.0,2.161175,300,46219,176187,208805,259911,286041
1646562026,3456M,2.0,1304104960.0,0.682704,400,68106354,70378605,71108592,71652386,71874624
1646562125,3968M,5.0,792842240.0,2.28757,350,135434,1754869,4324412,6472384,7131761
1646562184,3456M,2.0,1155551232.0,0.686757,400,67025428,71039267,72220011,72939651,73331498
1646562236,3968M,5.0,861143040.0,2.28757,350,118885,1729890,3948438,6857435,7987754
1646562340,3456M,2.0,1282387968.0,0.681927,450,72993925,74843021,75652338,76332630,76784747
1646562347,3968M,5.0,861143040.0,2.270702,350,103611,1812560,4099813,8141799,9726893
1646562459,3968M,5.0,935292928.0,2.270702,350,860362,2730554,3648419,4854121,5778901
1646562502,3456M,2.0,1399500800.0,0.675584,500,73622809,76137338,76628472,77178242,77537838
1646562570,3968M,5.0,935292928.0,2.265263,350,90244,1345130,2719123,5221531,6025069
1646562664,3456M,2.0,1448370176.0,0.681841,550,77117354,78491493,78843894,79295839,79598618
1646562683,3968M,5.0,1196331008.0,2.256288,400,3609563,7432084,10133606,12696132,14450481
1646562796,3968M,5.0,1196331008.0,2.255961,400,3777848,8613060,11177971,13437270,14474356
1646562827,3456M,2.0,1559941120.0,0.680493,550,76426517,78621240,79350439,79972272,80271899
1646562909,3968M,5.0,1178058752.0,2.270199,400,3841539,7675840,9482802,12388986,13153453
1646562990,3456M,2.0,1461035008.0,0.678016,550,76785488,78400414,78765433,79227325,79466745
1646563023,3968M,5.0,1151799296.0,2.285209,400,3431815,7646308,9997087,14215524,15304087
1646563136,3968M,5.0,1188384768.0,2.266251,400,3856288,7109181,8960591,11730886,13278327
1646563154,3456M,2.0,1635414016.0,0.677001,600,78804496,80674579,81055913,81430777,81643757
1646563250,3968M,5.0,1385041920.0,2.267216,450,4389213,13708809,15909323,18461612,19495140
1646563319,3456M,2.0,1606844416.0,0.677342,600,79276531,80410369,80796911,81174026,81390195
1646563365,3968M,5.0,1389228032.0,2.276904,450,3585474,15091046,17816517,22840226,23871090
1646563479,3968M,5.0,1388908544.0,2.298873,450,3676882,13755136,17811859,21822964,22640266
1646563593,3968M,5.0,1384448000.0,2.298873,450,4289490,13569464,16048364,18030499,18925217
1646563681,3328M,2.0,740958208.0,0.673237,50,1756,33996,45838,62212,83698
