scenarioK_csi/samples_base.csv.sample_key,scenarioK_csi/antenna_00_features.csv.subcarrier_8_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_11_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_7_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_21_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_10_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_5_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_1_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_9_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_2_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_4_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_6_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_16_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_3_imaginary,target_x,scenarioK_csi/antenna_00_features.csv.subcarrier_19_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_20_imaginary
user_2_sample_61,-0.14453125,-0.1875,-0.1328125,-0.30859375,-0.18359375,-0.12109375,-0.06640625,-0.16015625,-0.08203125,-0.08984375,-0.1328125,-0.25,-0.08984375,-812,-0.2890625,-0.296875
user_2_sample_62,-0.14453125,-0.18359375,-0.12890625,-0.3046875,-0.18359375,-0.109375,-0.06640625,-0.16015625,-0.06640625,-0.09375,-0.1171875,-0.25390625,-0.08203125,-812,-0.2890625,-0.296875
user_2_sample_63,-0.15625,-0.1875,-0.1328125,-0.31640625,-0.1875,-0.12890625,-0.078125,-0.15625,-0.08984375,-0.09765625,-0.1328125,-0.23828125,-0.078125,-812,-0.26953125,-0.32421875
user_2_sample_64,-0.15625,-0.19921875,-0.15625,-0.30859375,-0.17578125,-0.10546875,-0.0703125,-0.15625,-0.078125,-0.09765625,-0.12890625,-0.25390625,-0.09375,-812,-0.2890625,-0.2890625
user_2_sample_65,-0.15625,-0.19140625,-0.14453125,-0.30859375,-0.171875,-0.12890625,-0.0703125,-0.16015625,-0.08203125,-0.08984375,-0.12109375,-0.25390625,-0.08203125,-812,-0.28125,-0.3046875
user_2_sample_66,-0.1484375,-0.17578125,-0.12890625,-0.31640625,-0.171875,-0.1171875,-0.0546875,-0.15625,-0.078125,-0.10546875,-0.1328125,-0.25,-0.09375,-812,-0.28125,-0.29296875
user_2_sample_67,-0.1484375,-0.21484375,-0.13671875,-0.30859375,-0.17578125,-0.1171875,-0.08984375,-0.16015625,-0.0703125,-0.09765625,-0.12109375,-0.2578125,-0.0703125,-812,-0.2890625,-0.29296875
user_2_sample_68,-0.15625,-0.19921875,-0.12890625,-0.30859375,-0.1640625,-0.1171875,-0.0625,-0.1484375,-0.078125,-0.08984375,-0.13671875,-0.25390625,-0.078125,-812,-0.265625,-0.296875
user_2_sample_69,-0.1484375,-0.17578125,-0.1328125,-0.31640625,-0.1875,-0.1171875,-0.06640625,-0.15625,-0.08203125,-0.08984375,-0.1171875,-0.2421875,-0.078125,-812,-0.28125,-0.30859375
user_2_sample_6,-0.16015625,-0.203125,-0.15625,-0.3359375,-0.19140625,-0.12890625,-0.0625,-0.17578125,-0.0703125,-0.09765625,-0.13671875,-0.28125,-0.09765625,-812,-0.32421875,-0.3359375
user_2_sample_70,-0.15625,-0.18359375,-0.13671875,-0.30859375,-0.17578125,-0.109375,-0.0546875,-0.15625,-0.0703125,-0.08203125,-0.12109375,-0.25390625,-0.08984375,-812,-0.2890625,-0.29296875
user_2_sample_71,-0.14453125,-0.19921875,-0.1484375,-0.3046875,-0.18359375,-0.109375,-0.0625,-0.171875,-0.08203125,-0.08984375,-0.12890625,-0.26953125,-0.10546875,-812,-0.29296875,-0.3046875
user_2_sample_72,-0.14453125,-0.19140625,-0.1328125,-0.31640625,-0.17578125,-0.12109375,-0.05078125,-0.16015625,-0.0625,-0.09375,-0.1328125,-0.2421875,-0.09375,-812,-0.2890625,-0.30859375
user_2_sample_73,-0.15625,-0.19921875,-0.14453125,-0.30859375,-0.171875,-0.12109375,-0.06640625,-0.1484375,-0.078125,-0.09375,-0.13671875,-0.2421875,-0.09375,-812,-0.27734375,-0.30859375
user_2_sample_74,-0.15625,-0.19921875,-0.13671875,-0.30859375,-0.18359375,-0.12109375,-0.0703125,-0.1640625,-0.08203125,-0.10546875,-0.14453125,-0.2421875,-0.09375,-812,-0.26953125,-0.3046875
user_2_sample_75,-0.15625,-0.19140625,-0.1484375,-0.31640625,-0.17578125,-0.1171875,-0.06640625,-0.15625,-0.08984375,-0.09375,-0.12109375,-0.26953125,-0.078125,-812,-0.28125,-0.3203125
user_2_sample_76,-0.13671875,-0.19921875,-0.13671875,-0.31640625,-0.17578125,-0.10546875,-0.0625,-0.171875,-0.08203125,-0.109375,-0.1328125,-0.25390625,-0.09765625,-812,-0.28125,-0.296875
user_2_sample_77,-0.16015625,-0.18359375,-0.1328125,-0.30859375,-0.171875,-0.1171875,-0.0625,-0.16015625,-0.08984375,-0.09375,-0.12890625,-0.2421875,-0.078125,-812,-0.2890625,-0.2890625
user_2_sample_78,-0.1484375,-0.1875,-0.13671875,-0.31640625,-0.1875,-0.1171875,-0.0625,-0.15625,-0.0625,-0.09375,-0.12109375,-0.265625,-0.08203125,-812,-0.27734375,-0.296875
user_2_sample_79,-0.14453125,-0.1875,-0.14453125,-0.31640625,-0.16015625,-0.12109375,-0.0703125,-0.16015625,-0.06640625,-0.09375,-0.1171875,-0.2578125,-0.078125,-812,-0.28125,-0.3046875
user_2_sample_7,-0.1640625,-0.21484375,-0.13671875,-0.34765625,-0.1875,-0.10546875,-0.04296875,-0.16015625,-0.08984375,-0.078125,-0.12890625,-0.28125,-0.0703125,-812,-0.3203125,-0.3359375
user_2_sample_80,-0.1484375,-0.1875,-0.12890625,-0.30859375,-0.19140625,-0.1171875,-0.0625,-0.1484375,-0.078125,-0.08203125,-0.1328125,-0.25,-0.08203125,-812,-0.26953125,-0.30859375
user_2_sample_81,-0.1484375,-0.19921875,-0.1328125,-0.3046875,-0.171875,-0.1328125,-0.0625,-0.1640625,-0.06640625,-0.10546875,-0.12890625,-0.25,-0.08203125,-812,-0.28125,-0.29296875
user_2_sample_82,-0.15625,-0.203125,-0.1171875,-0.31640625,-0.171875,-0.12890625,-0.05078125,-0.1484375,-0.08203125,-0.09375,-0.12109375,-0.25390625,-0.078125,-812,-0.28125,-0.296875
user_2_sample_83,-0.15625,-0.171875,-0.1484375,-0.30859375,-0.17578125,-0.1171875,-0.0625,-0.15625,-0.078125,-0.08984375,-0.109375,-0.265625,-0.08984375,-812,-0.3046875,-0.28125
user_2_sample_84,-0.15625,-0.19140625,-0.13671875,-0.29296875,-0.18359375,-0.1328125,-0.078125,-0.16015625,-0.078125,-0.08984375,-0.12109375,-0.265625,-0.10546875,-812,-0.28125,-0.296875
user_2_sample_85,-0.14453125,-0.1875,-0.12890625,-0.296875,-0.18359375,-0.10546875,-0.06640625,-0.15625,-0.0703125,-0.09765625,-0.12890625,-0.265625,-0.09375,-812,-0.29296875,-0.296875
user_2_sample_86,-0.13671875,-0.19140625,-0.13671875,-0.31640625,-0.17578125,-0.12109375,-0.078125,-0.15625,-0.06640625,-0.09765625,-0.12109375,-0.2578125,-0.09375,-812,-0.27734375,-0.30859375
user_2_sample_87,-0.16015625,-0.19140625,-0.14453125,-0.296875,-0.18359375,-0.1171875,-0.0625,-0.1484375,-0.0546875,-0.09765625,-0.12890625,-0.25390625,-0.08203125,-812,-0.296875,-0.29296875
user_2_sample_88,-0.1484375,-0.203125,-0.14453125,-0.30859375,-0.17578125,-0.1171875,-0.0703125,-0.1484375,-0.06640625,-0.09375,-0.109375,-0.2578125,-0.06640625,-812,-0.2890625,-0.29296875
user_2_sample_89,-0.15625,-0.19140625,-0.1328125,-0.30859375,-0.17578125,-0.1171875,-0.06640625,-0.15625,-0.0625,-0.09375,-0.12890625,-0.265625,-0.0703125,-812,-0.26953125,-0.296875
user_2_sample_8,-0.1484375,-0.19921875,-0.1328125,-0.3359375,-0.1875,-0.09765625,-0.05078125,-0.1640625,-0.0625,-0.078125,-0.109375,-0.28125,-0.078125,-812,-0.31640625,-0.33203125
user_2_sample_90,-0.15625,-0.2109375,-0.1328125,-0.31640625,-0.16015625,-0.1171875,-0.06640625,-0.1640625,-0.06640625,-0.09375,-0.1328125,-0.265625,-0.08203125,-812,-0.28125,-0.29296875
user_2_sample_91,-0.1484375,-0.19140625,-0.1328125,-0.30859375,-0.1640625,-0.12109375,-0.05078125,-0.15625,-0.0703125,-0.08984375,-0.12109375,-0.25,-0.08203125,-812,-0.29296875,-0.2890625
user_2_sample_92,-0.13671875,-0.19140625,-0.13671875,-0.296875,-0.17578125,-0.09765625,-0.078125,-0.15625,-0.0703125,-0.09375,-0.109375,-0.26953125,-0.078125,-812,-0.2890625,-0.29296875
user_2_sample_93,-0.13671875,-0.19140625,-0.13671875,-0.31640625,-0.17578125,-0.109375,-0.0625,-0.15625,-0.08203125,-0.09375,-0.1328125,-0.2421875,-0.0703125,-812,-0.27734375,-0.296875
user_2_sample_94,-0.14453125,-0.19140625,-0.13671875,-0.3046875,-0.171875,-0.12109375,-0.078125,-0.1484375,-0.078125,-0.09375,-0.1171875,-0.25,-0.08203125,-812,-0.2890625,-0.296875
user_2_sample_95,-0.13671875,-0.19921875,-0.1640625,-0.31640625,-0.17578125,-0.109375,-0.06640625,-0.14453125,-0.078125,-0.08984375,-0.12890625,-0.265625,-0.08203125,-812,-0.2890625,-0.29296875
user_2_sample_96,-0.16015625,-0.203125,-0.1328125,-0.3046875,-0.18359375,-0.12109375,-0.0546875,-0.1484375,-0.0703125,-0.09765625,-0.109375,-0.265625,-0.078125,-812,-0.29296875,-0.3046875
user_2_sample_97,-0.1640625,-0.19921875,-0.1328125,-0.296875,-0.1875,-0.1171875,-0.0703125,-0.15625,-0.078125,-0.08984375,-0.1171875,-0.2578125,-0.08984375,-812,-0.26953125,-0.30859375
user_2_sample_98,-0.14453125,-0.19140625,-0.12890625,-0.30859375,-0.171875,-0.12890625,-0.0546875,-0.14453125,-0.08203125,-0.10546875,-0.12890625,-0.25390625,-0.09765625,-812,-0.26953125,-0.3046875
user_2_sample_99,-0.16015625,-0.1875,-0.13671875,-0.3046875,-0.171875,-0.12109375,-0.0625,-0.1640625,-0.0703125,-0.09765625,-0.12890625,-0.2421875,-0.08203125,-812,-0.29296875,-0.30859375
user_2_sample_9,-0.17578125,-0.22265625,-0.14453125,-0.35546875,-0.21484375,-0.14453125,-0.08203125,-0.1875,-0.08203125,-0.10546875,-0.14453125,-0.27734375,-0.09765625,-812,-0.30859375,-0.3359375
user_3_sample_0,0.453125,0.40234375,0.453125,0.296875,0.44140625,0.4765625,0.49609375,0.4375,0.4921875,0.484375,0.48046875,0.37109375,0.484375,732,0.32421875,0.30859375
user_3_sample_100,0.453125,0.42578125,0.4765625,0.32421875,0.453125,0.4921875,0.4921875,0.453125,0.50390625,0.484375,0.48046875,0.375,0.50390625,732,0.35546875,0.33203125
user_3_sample_101,0.4765625,0.44140625,0.46484375,0.34375,0.45703125,0.49609375,0.49609375,0.45703125,0.50390625,0.484375,0.4765625,0.375,0.49609375,732,0.36328125,0.36328125
user_3_sample_102,0.4765625,0.42578125,0.4765625,0.34375,0.44921875,0.4921875,0.49609375,0.453125,0.50390625,0.48046875,0.4765625,0.390625,0.5078125,732,0.359375,0.34765625
user_3_sample_103,0.46484375,0.41796875,0.46875,0.34765625,0.44921875,0.4765625,0.50390625,0.453125,0.4921875,0.50390625,0.48046875,0.375,0.5078125,732,0.34765625,0.35546875
user_3_sample_104,0.46484375,0.44921875,0.4765625,0.33203125,0.44921875,0.49609375,0.50390625,0.453125,0.484375,0.484375,0.484375,0.38671875,0.49609375,732,0.359375,0.35546875
user_3_sample_105,0.46484375,0.41796875,0.484375,0.3359375,0.44140625,0.4921875,0.515625,0.45703125,0.51953125,0.484375,0.48046875,0.390625,0.50390625,732,0.375,0.34765625
user_3_sample_106,0.45703125,0.41796875,0.46484375,0.32421875,0.44921875,0.4921875,0.50390625,0.44921875,0.49609375,0.484375,0.48046875,0.375,0.484375,732,0.34375,0.33203125
user_3_sample_107,0.44921875,0.4296875,0.48046875,0.33203125,0.44921875,0.48046875,0.5078125,0.45703125,0.50390625,0.484375,0.4921875,0.38671875,0.50390625,732,0.37109375,0.3359375
user_3_sample_108,0.453125,0.4140625,0.4765625,0.3203125,0.4375,0.48046875,0.49609375,0.44140625,0.4921875,0.484375,0.48046875,0.375,0.50390625,732,0.359375,0.3359375
user_3_sample_109,0.453125,0.4375,0.46484375,0.3359375,0.44921875,0.49609375,0.5078125,0.453125,0.49609375,0.484375,0.484375,0.38671875,0.4921875,732,0.35546875,0.3359375
user_3_sample_10,0.46484375,0.42578125,0.4765625,0.34765625,0.44140625,0.484375,0.50390625,0.44921875,0.50390625,0.50390625,0.46875,0.375,0.51953125,732,0.35546875,0.34375
user_3_sample_110,0.46875,0.4140625,0.46875,0.34765625,0.453125,0.484375,0.50390625,0.453125,0.50390625,0.49609375,0.48046875,0.41015625,0.5078125,732,0.36328125,0.35546875
user_3_sample_111,0.484375,0.4375,0.4765625,0.3359375,0.45703125,0.484375,0.50390625,0.46484375,0.4921875,0.4921875,0.48046875,0.38671875,0.4921875,732,0.34375,0.34765625
user_3_sample_112,0.46484375,0.42578125,0.4765625,0.33203125,0.453125,0.4921875,0.50390625,0.45703125,0.49609375,0.49609375,0.4921875,0.38671875,0.5078125,732,0.359375,0.34765625
user_3_sample_113,0.46875,0.4296875,0.4765625,0.3203125,0.4296875,0.48046875,0.49609375,0.453125,0.49609375,0.484375,0.48046875,0.375,0.4921875,732,0.34375,0.3359375
user_3_sample_114,0.46875,0.4296875,0.4765625,0.33203125,0.44921875,0.484375,0.50390625,0.45703125,0.49609375,0.484375,0.48046875,0.38671875,0.4921875,732,0.359375,0.33203125
user_3_sample_115,0.45703125,0.44140625,0.4921875,0.33203125,0.46484375,0.484375,0.515625,0.46484375,0.50390625,0.49609375,0.5078125,0.390625,0.49609375,732,0.37109375,0.34765625
user_3_sample_116,0.45703125,0.42578125,0.46484375,0.33203125,0.4375,0.4765625,0.48046875,0.45703125,0.4921875,0.49609375,0.4765625,0.3828125,0.484375,732,0.359375,0.3359375
user_3_sample_117,0.4765625,0.4375,0.4765625,0.33203125,0.44140625,0.484375,0.50390625,0.45703125,0.4921875,0.50390625,0.48046875,0.375,0.4921875,732,0.36328125,0.34765625
user_3_sample_118,0.45703125,0.4296875,0.45703125,0.34765625,0.4296875,0.484375,0.50390625,0.46484375,0.49609375,0.48046875,0.48046875,0.3828125,0.4921875,732,0.34765625,0.3359375
user_3_sample_119,0.46484375,0.42578125,0.46875,0.32421875,0.453125,0.484375,0.49609375,0.453125,0.50390625,0.484375,0.48046875,0.38671875,0.484375,732,0.359375,0.34375
user_3_sample_11,0.45703125,0.41796875,0.453125,0.3046875,0.44140625,0.48046875,0.50390625,0.4296875,0.49609375,0.48046875,0.4765625,0.37109375,0.4921875,732,0.33203125,0.3203125
user_3_sample_120,0.44921875,0.41796875,0.46484375,0.3359375,0.453125,0.48046875,0.50390625,0.45703125,0.49609375,0.484375,0.4921875,0.3828125,0.50390625,732,0.35546875,0.34375
user_3_sample_121,0.46875,0.4375,0.4765625,0.33203125,0.453125,0.4765625,0.49609375,0.4296875,0.4921875,0.4765625,0.48046875,0.3828125,0.484375,732,0.34375,0.32421875
user_3_sample_122,0.45703125,0.4375,0.46875,0.33203125,0.453125,0.49609375,0.49609375,0.44921875,0.4921875,0.4921875,0.49609375,0.390625,0.49609375,732,0.37109375,0.35546875
user_3_sample_123,0.484375,0.4375,0.46875,0.34375,0.46875,0.49609375,0.515625,0.45703125,0.5078125,0.484375,0.4921875,0.390625,0.49609375,732,0.36328125,0.36328125
user_3_sample_124,0.45703125,0.4296875,0.46875,0.3359375,0.4296875,0.48046875,0.484375,0.45703125,0.4921875,0.48046875,0.46875,0.3828125,0.49609375,732,0.35546875,0.34765625
user_3_sample_125,0.45703125,0.44140625,0.46484375,0.34375,0.44921875,0.484375,0.5078125,0.453125,0.4921875,0.484375,0.484375,0.38671875,0.50390625,732,0.35546875,0.35546875
user_3_sample_126,0.46484375,0.4296875,0.46484375,0.33203125,0.4375,0.4765625,0.484375,0.4375,0.484375,0.4765625,0.46484375,0.38671875,0.484375,732,0.35546875,0.35546875
user_3_sample_127,0.46875,0.44140625,0.484375,0.34765625,0.453125,0.46875,0.50390625,0.45703125,0.49609375,0.49609375,0.4921875,0.3984375,0.4921875,732,0.359375,0.34765625
user_3_sample_128,0.46875,0.4375,0.4765625,0.3359375,0.45703125,0.4921875,0.5078125,0.45703125,0.515625,0.4921875,0.48046875,0.38671875,0.4921875,732,0.35546875,0.37109375
user_3_sample_129,0.46484375,0.42578125,0.45703125,0.33203125,0.44140625,0.4765625,0.484375,0.4296875,0.49609375,0.4765625,0.48046875,0.390625,0.4921875,732,0.34375,0.33203125
user_3_sample_12,0.45703125,0.4375,0.46875,0.32421875,0.44140625,0.48046875,0.50390625,0.44140625,0.5078125,0.484375,0.4765625,0.3828125,0.49609375,732,0.35546875,0.34765625
user_3_sample_130,0.4765625,0.4296875,0.48046875,0.3203125,0.45703125,0.484375,0.5078125,0.453125,0.4921875,0.484375,0.484375,0.40234375,0.49609375,732,0.3828125,0.359375
user_3_sample_131,0.46484375,0.4296875,0.484375,0.34375,0.453125,0.4765625,0.5078125,0.453125,0.49609375,0.484375,0.48046875,0.38671875,0.515625,732,0.375,0.359375
user_3_sample_132,0.4765625,0.4296875,0.46875,0.34375,0.44921875,0.49609375,0.50390625,0.45703125,0.49609375,0.4921875,0.484375,0.3984375,0.49609375,732,0.375,0.36328125
user_3_sample_133,0.46875,0.42578125,0.4765625,0.33203125,0.44140625,0.48046875,0.50390625,0.45703125,0.49609375,0.484375,0.4765625,0.375,0.48046875,732,0.34375,0.34375
user_3_sample_134,0.4765625,0.42578125,0.46875,0.34375,0.45703125,0.484375,0.4921875,0.44921875,0.50390625,0.4921875,0.49609375,0.38671875,0.5078125,732,0.359375,0.34375
user_3_sample_135,0.4765625,0.44140625,0.4921875,0.35546875,0.453125,0.48046875,0.5078125,0.46875,0.50390625,0.48046875,0.48046875,0.40234375,0.50390625,732,0.36328125,0.37109375
user_3_sample_136,0.46875,0.44921875,0.484375,0.34375,0.453125,0.4921875,0.50390625,0.46875,0.50390625,0.50390625,0.48046875,0.390625,0.5078125,732,0.375,0.37109375
user_3_sample_137,0.46484375,0.4296875,0.46875,0.34375,0.46484375,0.48046875,0.5078125,0.44921875,0.49609375,0.484375,0.484375,0.3828125,0.5078125,732,0.35546875,0.359375
user_3_sample_138,0.4921875,0.44140625,0.46875,0.359375,0.4296875,0.484375,0.50390625,0.44140625,0.50390625,0.48046875,0.46875,0.40234375,0.50390625,732,0.36328125,0.35546875
user_3_sample_139,0.45703125,0.44140625,0.46875,0.36328125,0.44921875,0.48046875,0.515625,0.44921875,0.50390625,0.484375,0.4765625,0.40234375,0.49609375,732,0.359375,0.359375
user_3_sample_13,0.4765625,0.4375,0.4765625,0.3359375,0.453125,0.484375,0.5078125,0.44921875,0.50390625,0.4921875,0.46484375,0.38671875,0.4921875,732,0.359375,0.35546875
user_3_sample_140,0.45703125,0.42578125,0.45703125,0.3359375,0.44140625,0.484375,0.49609375,0.45703125,0.49609375,0.484375,0.48046875,0.38671875,0.49609375,732,0.34765625,0.34765625
user_3_sample_141,0.4765625,0.44140625,0.4765625,0.3359375,0.45703125,0.4921875,0.5078125,0.453125,0.50390625,0.4765625,0.4765625,0.38671875,0.50390625,732,0.37109375,0.34765625
user_3_sample_142,0.453125,0.44140625,0.4765625,0.34375,0.4375,0.48046875,0.484375,0.44140625,0.4921875,0.48046875,0.46875,0.38671875,0.50390625,732,0.36328125,0.34765625
user_3_sample_143,0.453125,0.4375,0.453125,0.32421875,0.4296875,0.46875,0.50390625,0.44140625,0.49609375,0.48046875,0.46484375,0.37109375,0.49609375,732,0.35546875,0.3359375
user_3_sample_144,0.46484375,0.41796875,0.45703125,0.33203125,0.44921875,0.46875,0.49609375,0.44921875,0.4921875,0.4921875,0.48046875,0.375,0.49609375,732,0.3359375,0.34375
user_3_sample_145,0.45703125,0.41796875,0.46484375,0.3203125,0.44921875,0.484375,0.4921875,0.453125,0.4921875,0.4921875,0.48046875,0.3828125,0.49609375,732,0.36328125,0.34375
user_3_sample_146,0.46484375,0.4296875,0.46484375,0.33203125,0.44921875,0.4921875,0.515625,0.44921875,0.4921875,0.4921875,0.46875,0.37109375,0.49609375,732,0.34765625,0.34375
user_3_sample_147,0.46875,0.42578125,0.46875,0.33203125,0.44921875,0.49609375,0.4921875,0.44921875,0.4921875,0.50390625,0.4765625,0.38671875,0.50390625,732,0.34765625,0.35546875
user_3_sample_148,0.44140625,0.4140625,0.453125,0.34375,0.44140625,0.46875,0.49609375,0.44140625,0.50390625,0.48046875,0.484375,0.375,0.4921875,732,0.34765625,0.34375
user_3_sample_149,0.46484375,0.41796875,0.4765625,0.34375,0.44921875,0.4765625,0.4921875,0.44921875,0.484375,0.4921875,0.484375,0.375,0.4921875,732,0.359375,0.34765625
user_3_sample_14,0.45703125,0.4375,0.48046875,0.34765625,0.453125,0.484375,0.4921875,0.45703125,0.4921875,0.4921875,0.484375,0.390625,0.50390625,732,0.359375,0.36328125
user_3_sample_150,0.45703125,0.4296875,0.46484375,0.34375,0.44921875,0.48046875,0.49609375,0.453125,0.5078125,0.49609375,0.48046875,0.38671875,0.484375,732,0.34765625,0.35546875
user_3_sample_151,0.46484375,0.44140625,0.46875,0.34765625,0.453125,0.484375,0.49609375,0.453125,0.49609375,0.48046875,0.48046875,0.390625,0.4921875,732,0.3828125,0.35546875
user_3_sample_152,0.46484375,0.453125,0.48046875,0.359375,0.44921875,0.48046875,0.49609375,0.4765625,0.49609375,0.50390625,0.4921875,0.390625,0.50390625,732,0.375,0.3828125
user_3_sample_153,0.4765625,0.44140625,0.48046875,0.34765625,0.46875,0.484375,0.50390625,0.46484375,0.49609375,0.50390625,0.484375,0.390625,0.5078125,732,0.36328125,0.35546875
user_3_sample_154,0.46875,0.4375,0.46875,0.34375,0.45703125,0.48046875,0.49609375,0.453125,0.484375,0.484375,0.484375,0.390625,0.5078125,732,0.359375,0.36328125
user_3_sample_155,0.46484375,0.44140625,0.46875,0.34765625,0.46484375,0.484375,0.50390625,0.45703125,0.49609375,0.484375,0.4765625,0.390625,0.49609375,732,0.359375,0.36328125
user_3_sample_156,0.45703125,0.44921875,0.46875,0.34375,0.44140625,0.4921875,0.49609375,0.44921875,0.49609375,0.484375,0.484375,0.390625,0.5078125,732,0.35546875,0.359375
user_3_sample_157,0.46875,0.42578125,0.45703125,0.33203125,0.4296875,0.46875,0.50390625,0.44140625,0.484375,0.48046875,0.46484375,0.3828125,0.484375,732,0.36328125,0.33203125
user_3_sample_158,0.453125,0.4296875,0.453125,0.3203125,0.41796875,0.46484375,0.48046875,0.44921875,0.4921875,0.4765625,0.46484375,0.35546875,0.484375,732,0.3359375,0.33203125
user_3_sample_159,0.4765625,0.4296875,0.453125,0.3203125,0.44140625,0.46875,0.5078125,0.44921875,0.484375,0.46875,0.484375,0.38671875,0.484375,732,0.359375,0.34375
user_3_sample_15,0.44921875,0.4375,0.46875,0.33203125,0.44921875,0.48046875,0.49609375,0.46484375,0.49609375,0.484375,0.484375,0.390625,0.4921875,732,0.34375,0.3359375
user_3_sample_160,0.46484375,0.453125,0.4765625,0.35546875,0.46875,0.4921875,0.515625,0.46484375,0.50390625,0.49609375,0.4921875,0.40234375,0.50390625,732,0.375,0.375
user_3_sample_161,0.46875,0.4296875,0.4765625,0.3359375,0.44921875,0.484375,0.50390625,0.44140625,0.4921875,0.4921875,0.484375,0.38671875,0.48046875,732,0.37109375,0.35546875
user_3_sample_162,0.453125,0.4296875,0.46875,0.34375,0.453125,0.4921875,0.4921875,0.45703125,0.49609375,0.484375,0.46875,0.390625,0.4921875,732,0.36328125,0.3359375
user_3_sample_163,0.4765625,0.4296875,0.46875,0.34375,0.44921875,0.48046875,0.49609375,0.45703125,0.49609375,0.4921875,0.484375,0.38671875,0.4921875,732,0.35546875,0.359375
user_3_sample_164,0.453125,0.4375,0.46484375,0.34765625,0.453125,0.48046875,0.50390625,0.44140625,0.4921875,0.4921875,0.46875,0.375,0.484375,732,0.34375,0.34375
user_3_sample_165,0.48046875,0.44921875,0.484375,0.34765625,0.45703125,0.5078125,0.515625,0.46484375,0.50390625,0.4765625,0.49609375,0.3984375,0.49609375,732,0.375,0.375
user_3_sample_166,0.46875,0.453125,0.4765625,0.35546875,0.44921875,0.4765625,0.50390625,0.46875,0.4921875,0.484375,0.46875,0.38671875,0.4921875,732,0.36328125,0.35546875
user_3_sample_167,0.46875,0.453125,0.484375,0.35546875,0.46484375,0.484375,0.515625,0.46484375,0.5078125,0.49609375,0.484375,0.3984375,0.5078125,732,0.37109375,0.36328125
user_3_sample_168,0.48046875,0.42578125,0.46875,0.34375,0.453125,0.4921875,0.5078125,0.45703125,0.50390625,0.484375,0.46875,0.41015625,0.4921875,732,0.359375,0.36328125
user_3_sample_169,0.46484375,0.42578125,0.46875,0.34765625,0.44921875,0.48046875,0.49609375,0.45703125,0.49609375,0.4921875,0.4765625,0.41015625,0.49609375,732,0.36328125,0.34765625
user_3_sample_16,0.46875,0.4375,0.484375,0.3359375,0.4296875,0.46875,0.5078125,0.44140625,0.4765625,0.484375,0.46875,0.3984375,0.4921875,732,0.35546875,0.34765625
user_3_sample_170,0.46875,0.44921875,0.4765625,0.34765625,0.45703125,0.484375,0.49609375,0.4765625,0.50390625,0.4921875,0.48046875,0.3984375,0.4765625,732,0.37109375,0.34765625
user_3_sample_171,0.46484375,0.44140625,0.46875,0.34375,0.44921875,0.484375,0.4921875,0.453125,0.515625,0.4921875,0.4921875,0.3828125,0.50390625,732,0.37109375,0.359375
user_3_sample_172,0.46875,0.42578125,0.46484375,0.3359375,0.453125,0.48046875,0.49609375,0.453125,0.5078125,0.49609375,0.49609375,0.3984375,0.4921875,732,0.36328125,0.34375
user_3_sample_173,0.45703125,0.4375,0.48046875,0.34765625,0.44921875,0.48046875,0.50390625,0.45703125,0.49609375,0.484375,0.4765625,0.40234375,0.49609375,732,0.35546875,0.35546875
user_3_sample_174,0.4765625,0.4375,0.48046875,0.34765625,0.44921875,0.49609375,0.50390625,0.453125,0.4921875,0.50390625,0.4765625,0.390625,0.4921875,732,0.359375,0.35546875
user_3_sample_175,0.453125,0.42578125,0.46875,0.3203125,0.4375,0.4765625,0.49609375,0.453125,0.484375,0.4765625,0.48046875,0.390625,0.48046875,732,0.3359375,0.3359375
user_3_sample_176,0.46484375,0.44140625,0.45703125,0.3359375,0.453125,0.4765625,0.4921875,0.45703125,0.5078125,0.4921875,0.4765625,0.38671875,0.49609375,732,0.34375,0.359375
user_3_sample_177,0.46875,0.44140625,0.46484375,0.32421875,0.44921875,0.4921875,0.484375,0.44921875,0.4921875,0.48046875,0.46484375,0.3984375,0.50390625,732,0.34765625,0.359375
user_3_sample_178,0.46484375,0.42578125,0.46875,0.3359375,0.453125,0.46484375,0.49609375,0.44921875,0.4921875,0.48046875,0.46484375,0.375,0.484375,732,0.35546875,0.35546875
user_3_sample_179,0.45703125,0.4296875,0.4765625,0.33203125,0.453125,0.50390625,0.5078125,0.453125,0.4921875,0.4921875,0.484375,0.3828125,0.50390625,732,0.359375,0.36328125
user_3_sample_17,0.46484375,0.4296875,0.46484375,0.32421875,0.44921875,0.4765625,0.5078125,0.44921875,0.4921875,0.4921875,0.4765625,0.37109375,0.50390625,732,0.35546875,0.3203125
