time,ram_limit,cpu_limit,ram_usage,cpu_usage,n,c,lat50,lat66,lat75,lat80,lat90,lat95,lat98,lat99,lat100
1646493272,512M,0.1,66527232.0,0.100469,700,41,19355000,22545000,24779000,26431000,29985000,34206000,37411000,43308000,57293000
1646493281,384M,0.1,72392704.0,0.100448,700,1,710000,900000,1001000,1101000,1289000,1394000,1505000,1600000,1894000
1646493344,128M,0.2,61394944.0,0.178514,400,11,2609000,3079000,3407000,3675000,4302000,4839000,5491000,5906000,6278000
1646493452,128M,0.2,55918592.0,0.186823,400,21,4766000,5505000,6093000,6492000,7574000,8660000,9595000,10194000,13080000
1646493493,384M,0.1,70766592.0,0.096988,500,101,55298000,64594000,66786000,71599000,81285000,92105000,105280000,120700000,135903000
1646493553,128M,0.2,59289600.0,0.187304,400,31,6304000,7779000,8485000,9002000,10654000,11696000,12886000,13821000,16380000
1646493635,384M,0.1,60350464.0,0.100697,700,11,4998000,5888000,6571000,7016000,8484000,9493000,10608000,11203000,16394000
1646493643,128M,0.2,60973056.0,0.187304,400,41,7211000,8625000,9771000,10720000,12436000,13593000,15330000,16515000,20068000
1646493747,128M,0.2,62566400.0,0.18793,400,51,10803000,12510000,13803000,14773000,17350000,18930000,23343000,25546000,29549000
1646493841,128M,0.2,63258624.0,0.187857,400,61,11899000,13308000,15180000,16794000,18793000,21276000,24316000,27197000,29890000
1646493932,128M,0.2,63172608.0,0.184131,400,71,12591000,15011000,16706000,17448000,20121000,23221000,27598000,29722000,41304000
1646493964,384M,0.1,63623168.0,0.10069,700,21,8794000,10702000,11917000,12698000,14595000,16192000,17907000,19001000,27746000
1646493981,384M,0.1,70189056.0,0.100272,600,1,791000,906000,1089000,1104000,1294000,1402000,1602000,1697000,2192000
1646494000,128M,0.2,66252800.0,0.187876,400,81,9082000,10597000,11516000,11955000,14690000,20400000,22305000,23703000,26900000
1646494081,128M,0.2,66252800.0,0.181442,400,91,13239000,14905000,16811000,19187000,22805000,26041000,27057000,32861000,38991000
1646494104,512M,0.1,69517312.0,0.100683,700,61,30012000,36629000,39886000,42614000,53405000,60295000,68773000,79103000,90279000
1646494134,128M,0.2,65560576.0,0.178967,400,101,10704000,11173000,11373000,11534000,12128000,12458000,13124000,13392000,13992000
1646494258,128M,0.2,65486848.0,0.177159,500,1,199000,280000,298000,307000,407000,490000,580000,595000,697000
1646494302,384M,0.1,67313664.0,0.100772,700,31,13419000,15910000,17496000,18488000,21583000,25327000,29330000,34183000,44284000
1646494318,128M,0.2,61874176.0,0.177159,500,11,1103000,1122000,1140000,1150000,1173000,1187000,1212000,1219000,1243000
1646494369,384M,0.1,57647104.0,0.100146,600,11,6614000,7696000,8398000,8998000,10226000,11992000,13384000,14296000,17930000
1646494442,128M,0.2,62820352.0,0.177278,500,21,4248000,5096000,5884000,6394000,7282000,8298000,9544000,10382000,12038000
1646494481,512M,0.1,70250496.0,0.100704,700,71,34692000,41399000,45562000,48804000,56409000,62791000,70607000,75996000,93799000
1646494562,128M,0.2,60166144.0,0.177278,500,31,6267000,7430000,8295000,8874000,10111000,11183000,12676000,14075000,15576000
1646494664,384M,0.1,67764224.0,0.101241,700,41,19113000,22576000,25103000,26714000,31278000,34797000,39790000,43961000,50876000
1646494675,128M,0.2,62263296.0,0.189133,500,41,7786000,9184000,9972000,10707000,12242000,13945000,15491000,16033000,21988000
1646494729,384M,0.1,59637760.0,0.100371,600,21,11500000,13408000,15004000,15984000,18395000,20582000,23991000,26407000,32698000
1646494755,128M,0.2,63795200.0,0.180129,500,51,5876000,7043000,7672000,8315000,10409000,11888000,13490000,15385000,20691000
1646494862,128M,0.2,64245760.0,0.186313,500,61,10335000,13324000,14521000,15507000,19596000,23304000,25350000,28494000,34104000
1646494967,128M,0.2,65138688.0,0.182205,500,71,11823000,15275000,16333000,16906000,19600000,21949000,25253000,26628000,31405000
1646494972,384M,0.1,69873664.0,0.101229,700,51,20097000,24098000,26689000,28355000,33808000,39178000,46110000,49102000,63036000
1646495051,128M,0.2,66428928.0,0.185694,500,81,9471000,12004000,14540000,15214000,17604000,17805000,20307000,21901000,27722000
1646495072,384M,0.1,62771200.0,0.100371,600,31,16067000,19285000,21190000,22694000,25797000,29888000,32889000,34905000,37365000
1646495114,128M,0.2,66428928.0,0.185917,500,91,9546000,9664000,9833000,9872000,9953000,11079000,11958000,13624000,13725000
1646495213,128M,0.2,68239360.0,0.174883,500,101,17348000,17759000,20225000,21582000,28024000,29690000,35405000,36811000,40831000
1646495259,512M,0.1,75018240.0,0.100486,700,91,39003000,48974000,54656000,59512000,69895000,78414000,89219000,97606000,152155000
1646495301,384M,0.1,70680576.0,0.100832,700,61,24809000,31085000,34487000,37207000,42935000,51392000,62698000,64500000,91800000
1646495369,128M,0.2,67100672.0,0.177503,600,1,200000,291000,316000,388000,487000,572000,595000,693000,796000
1646495381,384M,0.1,65851392.0,0.099057,600,41,18824000,22299000,24821000,26353000,30994000,34692000,38794000,44602000,57597000
1646495538,128M,0.2,61722624.0,0.19238,600,11,2782000,3310000,3710000,3999000,4638000,5184000,5599000,6000000,6699000
1646495593,512M,0.1,75862016.0,0.100803,700,101,42814000,51671000,60197000,66364000,70567000,78506000,89008000,95896000,141764000
1646495623,384M,0.1,71208960.0,0.100844,700,71,27809000,35582000,39698000,43922000,48903000,53390000,65992000,82652000,86299000
1646495625,128M,0.2,56897536.0,0.193574,600,21,2245000,2336000,2361000,2938000,4228000,5239000,6252000,6919000,7891000
1646495663,384M,0.1,66375680.0,0.100476,600,51,20794000,24690000,27806000,29097000,35182000,39948000,44687000,47785000,57097000
1646495704,128M,0.2,57712640.0,0.177568,600,31,3080000,3142000,3193000,3236000,4444000,6251000,8340000,10679000,14148000
1646495793,128M,0.2,62644224.0,0.166502,600,41,4684000,5331000,5982000,6489000,7596000,8689000,9940000,11715000,13649000
1646495906,128M,0.2,64413696.0,0.162367,600,51,7896000,9693000,10742000,11477000,12766000,14214000,16551000,17889000,21176000
1646495930,384M,0.1,67280896.0,0.096887,600,61,23981000,29302000,32259000,33513000,41271000,46471000,51100000,57303000,70204000
1646496014,128M,0.2,65896448.0,0.172393,600,61,8630000,10299000,11996000,13058000,15287000,16293000,20782000,22667000,23908000
1646496122,128M,0.2,66093056.0,0.186999,600,71,9541000,11534000,13582000,15075000,18413000,19872000,24535000,25705000,27093000
1646496190,512M,0.1,75862016.0,0.100803,800,1,703000,892000,994000,1008000,1197000,1300000,1498000,1600000,2289000
1646496199,128M,0.2,65814528.0,0.186999,600,81,8775000,9058000,9202000,9310000,9744000,9791000,13207000,13388000,14051000
1646496211,384M,0.1,68952064.0,0.097007,600,71,28002000,34689000,38005000,40436000,49896000,56586000,66273000,71866000,94509000
1646496276,384M,0.1,73744384.0,0.100473,700,91,38082000,47411000,57202000,59059000,67995000,76196000,90295000,98206000,117461000
1646496277,128M,0.2,66379776.0,0.178867,600,91,10226000,10329000,10383000,10475000,11208000,14583000,16500000,16650000,17790000
1646496399,128M,0.2,69206016.0,0.158978,600,101,15886000,19396000,23490000,24193000,28482000,32870000,38548000,42699000,47485000
1646496571,128M,0.2,69402624.0,0.191889,700,1,196000,288000,307000,381000,475000,496000,582000,593000,668000
1646496576,384M,0.1,69427200.0,0.100429,600,81,43015000,51691000,60387000,63789000,77195000,85096000,94087000,103201000,153902000
1646496596,384M,0.1,74891264.0,0.100473,700,101,40394000,47803000,53806000,60961000,72096000,77300000,84510000,98484000,138967000
1646496655,512M,0.1,59961344.0,0.100411,800,11,5832000,6915000,7601000,8128000,9496000,10903000,13190000,14281000,20598000
1646496767,128M,0.2,63397888.0,0.192666,700,11,2583000,3364000,3807000,4112000,4919000,5697000,6423000,6998000,8393000
1646496911,128M,0.2,59170816.0,0.194319,700,21,3582000,4187000,4815000,5106000,6068000,6964000,7875000,8232000,9403000
1646497055,128M,0.2,61943808.0,0.194319,700,31,5201000,6221000,6962000,7596000,9229000,11484000,13417000,14338000,19989000
1646497066,512M,0.1,63238144.0,0.100648,800,21,9693000,11273000,12656000,13575000,15990000,18591000,21680000,23607000,34287000
1646497184,128M,0.2,64679936.0,0.192126,700,41,5211000,7242000,8828000,9653000,11355000,13410000,15375000,16467000,20489000
1646497226,384M,0.1,71516160.0,0.10035,600,101,45406000,58572000,64768000,65187000,75197000,81597000,99699000,104292000,135868000
1646497296,384M,0.1,74616832.0,0.100106,800,1,887000,1003000,1106000,1197000,1305000,1407000,1585000,1696000,2076000
1646497333,128M,0.2,67776512.0,0.183326,700,51,9230000,11206000,12566000,13498000,15718000,18291000,22127000,23076000,27504000
1646497483,128M,0.2,69173248.0,0.188767,700,61,11140000,13114000,14235000,15642000,17901000,21204000,24779000,26997000,36400000
1646497526,512M,0.1,66592768.0,0.101053,800,31,16009000,19197000,21405000,22792000,27383000,30637000,33821000,38096000,60499000
1646497648,128M,0.2,71036928.0,0.195699,700,71,14803000,16900000,17800000,18393000,21585000,25474000,33904000,33910000,38378000
1646497740,384M,0.1,60874752.0,0.100859,800,11,5703000,6791000,7304000,7698000,8794000,9776000,11000000,11614000,13501000
1646497799,128M,0.2,69771264.0,0.195847,700,81,14707000,17795000,19912000,21305000,24006000,28020000,31613000,35282000,55713000
1646497856,384M,0.1,71516160.0,0.099978,700,1,815000,1084000,1106000,1205000,1405000,1599000,1800000,1992000,2193000
1646497990,128M,0.2,70266880.0,0.196352,700,91,21600000,25008000,26384000,27803000,35774000,43221000,46989000,53524000,71317000
1646498032,512M,0.1,67313664.0,0.100714,800,41,23282000,28198000,31608000,33609000,39197000,44518000,51197000,55605000,82008000
1646498148,128M,0.2,70672384.0,0.196352,700,101,17915000,22752000,25397000,29062000,32418000,34185000,40406000,45704000,49215000
1646498352,128M,0.2,70848512.0,0.195719,800,1,199000,291000,307000,386000,488000,577000,598000,686000,772000
1646498372,384M,0.1,58380288.0,0.100503,700,11,7495000,8789000,9797000,10482000,12504000,13896000,16394000,17462000,20204000
1646498541,512M,0.1,69128192.0,0.100915,800,51,29276000,34725000,37921000,40642000,48606000,55296000,62098000,65006000,82985000
1646498575,128M,0.2,64106496.0,0.192688,800,11,2499000,3401000,4020000,4381000,5361000,6190000,7080000,7292000,9699000
1646498617,384M,0.1,66744320.0,0.100625,800,31,15082000,18197000,19996000,21307000,25498000,30102000,34704000,37093000,43295000
1646498721,128M,0.2,59351040.0,0.190285,800,21,2395000,3374000,4270000,4989000,6617000,8004000,9394000,10777000,15780000
1646498807,384M,0.1,60239872.0,0.100452,700,21,11902000,13810000,15217000,16085000,18688000,21106000,25418000,28700000,39203000
1646498906,128M,0.2,62930944.0,0.194302,800,31,6309000,7295000,8014000,8648000,10208000,11532000,13506000,15618000,19672000
1646499020,384M,0.1,69595136.0,0.101077,800,41,18589000,21916000,25007000,27027000,31916000,35284000,40199000,43876000,65003000
1646499042,512M,0.1,70737920.0,0.100716,800,61,33301000,41006000,45407000,48072000,58903000,68384000,82795000,89596000,122199000
1646499082,128M,0.2,66129920.0,0.194953,800,41,7541000,9493000,10611000,11770000,14185000,16578000,18197000,19293000,26190000
1646499245,384M,0.1,63561728.0,0.100307,700,31,17997000,21097000,22995000,24208000,27358000,31282000,35293000,37894000,45136000
1646499272,128M,0.2,66785280.0,0.195586,800,51,10709000,12566000,14027000,14688000,17492000,19802000,22059000,24181000,32186000
1646499442,384M,0.1,69804032.0,0.101441,800,51,24199000,28882000,32004000,33882000,39699000,44710000,52208000,55791000,88597000
1646499453,128M,0.2,67604480.0,0.196014,800,61,11967000,13661000,15784000,16594000,18313000,21604000,24688000,25760000,30171000
1646499529,512M,0.1,70868992.0,0.100614,800,71,38486000,44400000,48999000,52205000,64095000,72411000,80800000,85832000,112201000
1646499650,128M,0.2,68722688.0,0.196014,800,71,14718000,18128000,20537000,21497000,24861000,28114000,31892000,34184000,52359000
1646499681,384M,0.1,66572288.0,0.100759,700,41,23200000,27579000,29974000,31206000,37525000,42703000,48485000,54611000,63401000
1646499828,128M,0.2,69033984.0,0.195255,800,81,15111000,18393000,20443000,21512000,24916000,26899000,32300000,35468000,38116000
1646499870,384M,0.1,72298496.0,0.101276,800,61,28291000,34552000,38848000,41896000,49772000,59281000,69621000,77257000,88569000
1646500004,128M,0.2,71270400.0,0.19487,800,91,16883000,20602000,23742000,25174000,27594000,30124000,36259000,43063000,51099000
1646500015,512M,0.1,72675328.0,0.100567,800,81,44699000,55412000,60495000,65298000,75208000,85192000,95603000,106909000,118900000
1646500093,384M,0.1,66932736.0,0.100759,700,51,27316000,32509000,35721000,37180000,42802000,49812000,56906000,59892000,88679000
1646500132,128M,0.2,71593984.0,0.194441,800,101,11132000,14417000,16331000,18590000,24185000,27705000,31796000,33813000,36971000
1646500271,384M,0.1,73203712.0,0.101276,800,71,30858000,37612000,42704000,46304000,53604000,64276000,72403000,82790000,109899000
1646500357,128M,0.2,72175616.0,0.192711,900,1,200000,290000,308000,384000,482000,502000,595000,665000,709000
1646500507,384M,0.1,68431872.0,0.100698,700,61,32500000,38704000,43565000,46606000,53177000,60495000,71290000,77724000,95098000
1646500567,128M,0.2,64872448.0,0.192711,900,11,2210000,2797000,3156000,3402000,4007000,4512000,5111000,5497000,6290000
1646500677,384M,0.1,73412608.0,0.100789,800,81,35592000,42100000,49905000,54398000,64803000,74221000,81294000,85696000,115407000
1646500757,128M,0.2,61493248.0,0.194448,900,21,3766000,4610000,5138000,5479000,6412000,7138000,8028000,8982000,12306000
1646500846,512M,0.1,73846784.0,0.100763,800,101,44440000,55200000,57263000,60988000,69497000,82605000,94715000,102291000,129696000
1646500877,384M,0.1,69038080.0,0.100703,700,71,33294000,40301000,43632000,46163000,55402000,64812000,75800000,80181000,109334000
1646500892,128M,0.2,63774720.0,0.194745,900,31,3392000,3991000,4692000,5247000,6749000,7940000,9495000,10574000,15563000
1646501064,384M,0.1,74805248.0,0.100527,800,91,39202000,48898000,55249000,58414000,64303000,72191000,85096000,91606000,121003000
1646501070,128M,0.2,66842624.0,0.188849,900,41,6943000,8276000,9193000,9800000,11519000,12895000,15081000,15914000,18785000
1646501212,384M,0.1,69492736.0,0.10079,700,81,35892000,41191000,45895000,47794000,54686000,63669000,71298000,77884000,97289000
1646501248,128M,0.2,67485696.0,0.195283,900,51,8652000,10347000,11505000,12158000,13874000,15898000,18002000,19569000,27554000
1646501423,128M,0.2,69079040.0,0.195835,900,61,9827000,12013000,13744000,14640000,17381000,20197000,22718000,24105000,32605000
1646501458,384M,0.1,75337728.0,0.100705,800,101,43444000,54387000,60796000,64188000,76993000,89890000,101665000,111682000,134697000
1646501560,512M,0.1,73625600.0,0.100763,900,1,783000,905000,1003000,1096000,1293000,1399000,1499000,1594000,1889000
1646501567,384M,0.1,70864896.0,0.100719,700,91,39077000,47923000,57289000,61075000,66295000,75084000,88599000,94589000,141593000
1646501618,128M,0.2,69840896.0,0.195662,900,71,13049000,15902000,17993000,18804000,21422000,24016000,29163000,30399000,41637000
1646501792,128M,0.2,69771264.0,0.195531,900,81,13716000,16425000,17986000,18524000,22912000,25109000,27863000,32855000,50097000
1646501927,384M,0.1,71888896.0,0.100631,700,101,45309000,54691000,59827000,64205000,78702000,86687000,94302000,103810000,112107000
1646501940,128M,0.2,70553600.0,0.195453,900,91,10422000,12780000,16440000,17906000,21399000,25976000,30072000,36697000,45380000
1646502072,512M,0.1,60444672.0,0.100498,900,11,5800000,6902000,7567000,7899000,9001000,10200000,11298000,12507000,15203000
1646502107,128M,0.2,71737344.0,0.185694,900,101,15683000,18301000,21097000,22973000,27393000,30507000,34931000,37674000,46647000
1646502132,384M,0.1,75337728.0,0.100561,900,1,699000,897000,1002000,1095000,1206000,1387000,1499000,1589000,1895000
1646502355,128M,0.2,71933952.0,0.192654,1000,1,198000,286000,305000,385000,485000,577000,599000,683000,706000
1646502554,512M,0.1,64167936.0,0.100564,900,21,10214000,11993000,13197000,13911000,16095000,18571000,21295000,23412000,28394000
1646502566,384M,0.1,71897088.0,0.09995,800,1,782000,904000,1001000,1093000,1293000,1399000,1594000,1696000,1986000
1646502626,128M,0.2,58986496.0,0.193583,1000,11,2693000,3295000,3695000,3907000,4482000,5006000,5698000,6044000,7002000
1646502829,128M,0.2,61915136.0,0.193583,1000,21,3677000,4404000,4906000,5307000,6216000,6887000,8049000,8694000,10033000
1646502990,512M,0.1,66912256.0,0.100455,900,31,13685000,16094000,17615000,18773000,22028000,25509000,28813000,33882000,41904000
1646502996,384M,0.1,59019264.0,0.100351,800,11,5500000,6485000,7108000,7587000,8893000,9911000,11201000,12390000,17800000
1646502998,128M,0.2,64569344.0,0.193177,1000,31,4131000,5263000,6035000,6503000,7799000,9327000,10920000,12802000,15528000
1646503095,384M,0.1,64647168.0,0.100774,900,21,9783000,11679000,13089000,13977000,16192000,18394000,20810000,22907000,27699000
1646503191,128M,0.2,67489792.0,0.195571,1000,41,7102000,7979000,8743000,9410000,10798000,12073000,14066000,15412000,19960000
1646503353,128M,0.2,68964352.0,0.195571,1000,51,5870000,7732000,9090000,10189000,13136000,16070000,18598000,21982000,28590000
1646503374,384M,0.1,62455808.0,0.100444,800,21,8990000,10399000,11417000,12192000,14299000,16683000,19285000,22092000,31090000
1646503474,128M,0.2,66150400.0,0.194071,1000,61,6199000,6372000,6471000,6590000,6809000,8448000,10110000,11218000,14498000
1646503601,128M,0.2,68198400.0,0.171058,1000,71,7779000,7899000,7925000,7959000,8245000,9852000,11809000,12631000,14540000
1646503758,384M,0.1,64978944.0,0.10046,800,31,13322000,15697000,17473000,18686000,22477000,26037000,30704000,32692000,39802000
1646503768,128M,0.2,71614464.0,0.160884,1000,81,11259000,13725000,15307000,16758000,20578000,23052000,28398000,28568000,38011000
1646503855,512M,0.1,69816320.0,0.100885,900,51,22300000,26818000,29745000,31619000,37350000,42199000,47601000,49768000,61992000
1646503906,128M,0.2,72056832.0,0.181834,1000,91,9841000,11205000,12233000,12984000,18182000,20799000,22815000,27601000,38352000
1646503925,384M,0.1,69337088.0,0.100847,900,41,16841000,20099000,22235000,23421000,28101000,33197000,38185000,42588000,64491000
1646504065,128M,0.2,72953856.0,0.187427,1000,101,12705000,15554000,17787000,18753000,20706000,24979000,28103000,28500000,37836000
1646504121,256M,0.2,37249024.0,0.024866,100,1,200000,306000,386000,398000,491000,578000,609000,776000,776000
1646504144,384M,0.1,66580480.0,0.10046,800,41,17982000,20996000,22908000,24495000,29591000,33308000,37289000,39501000,49797000
1646504158,256M,0.2,41713664.0,0.037874,100,11,2806000,3260000,3582000,3969000,4616000,4806000,5084000,5696000,5696000
1646504192,256M,0.2,42377216.0,0.052684,100,21,4294000,5292000,5579000,5927000,7012000,7510000,8264000,9962000,9962000
1646504222,256M,0.2,45842432.0,0.070958,100,31,5229000,6206000,7111000,7706000,9312000,10670000,13045000,13297000,13297000
1646504248,256M,0.2,49434624.0,0.081715,100,41,5224000,6349000,6858000,7000000,8718000,9108000,9490000,9585000,9585000
1646504278,256M,0.2,51240960.0,0.092474,100,51,7850000,8611000,10694000,13570000,13757000,13757000,13759000,13792000,13792000
1646504313,256M,0.2,51585024.0,0.106052,100,61,10900000,12907000,13801000,15100000,20050000,20367000,21652000,22260000,22260000
1646504349,256M,0.2,54059008.0,0.121196,100,71,14286000,15666000,17639000,18806000,18856000,20147000,21149000,24944000,24944000
1646504384,256M,0.2,54059008.0,0.140186,100,81,14068000,17707000,19356000,19455000,22054000,23552000,23855000,24564000,24564000
1646504399,384M,0.1,71782400.0,0.100796,900,51,24185000,28401000,31922000,34014000,40386000,46567000,54290000,59811000,76694000
1646504419,256M,0.2,53022720.0,0.142494,100,91,15166000,20273000,21659000,22250000,24252000,24859000,25351000,25549000,25549000
1646504488,256M,0.2,51785728.0,0.144665,200,1,290000,312000,398000,478000,581000,600000,687000,700000,775000
1646504553,256M,0.2,52215808.0,0.157352,200,11,2607000,3602000,4192000,4411000,5304000,5836000,7006000,7208000,7693000
1646504615,512M,0.1,72589312.0,0.100822,900,71,43309000,52592000,58196000,60611000,71086000,81082000,90610000,99106000,159773000
1646504623,256M,0.2,51081216.0,0.163149,200,21,5862000,6798000,7704000,8418000,9400000,10011000,10984000,12392000,13787000
1646504661,384M,0.1,67727360.0,0.10073,800,51,29197000,34196000,39411000,42594000,50415000,56603000,63200000,75495000,94918000
1646504684,256M,0.2,51752960.0,0.165115,200,31,7512000,8400000,9220000,9687000,11608000,12702000,13311000,13428000,13697000
1646504745,256M,0.2,53121024.0,0.173428,200,41,9443000,10993000,12112000,12362000,14284000,14910000,16493000,17545000,19785000
1646504801,256M,0.2,54747136.0,0.173428,200,51,9623000,11695000,13238000,14804000,17119000,18601000,20589000,21204000,23600000
1646504863,256M,0.2,56070144.0,0.173293,200,61,15402000,16246000,16924000,18000000,21730000,22401000,25595000,29738000,32152000
1646504898,384M,0.1,71663616.0,0.101463,900,61,30274000,36598000,40495000,43594000,52090000,59024000,70124000,75737000,95079000
1646504918,256M,0.2,56070144.0,0.173692,200,71,14003000,16058000,17351000,18045000,20581000,21582000,24008000,26919000,33284000
1646504975,256M,0.2,55951360.0,0.171851,200,81,14826000,17658000,19503000,22888000,26658000,30614000,33248000,39946000,40249000
1646505028,256M,0.2,58658816.0,0.17009,200,91,15742000,17498000,19200000,19973000,24512000,26903000,31841000,31846000,33147000
1646505059,256M,0.2,55181312.0,0.168698,200,101,8871000,10956000,11997000,12425000,12963000,14544000,16797000,16872000,17399000
1646505135,256M,0.2,59523072.0,0.168698,300,1,194000,217000,294000,306000,404000,490000,591000,597000,664000
1646505158,512M,0.1,72740864.0,0.100622,900,81,44804000,52600000,59409000,62187000,71273000,80797000,95789000,107199000,118400000
1646505223,256M,0.2,59564032.0,0.165807,300,11,2596000,3394000,3785000,3990000,4605000,5394000,5851000,6199000,6508000
1646505300,256M,0.2,58265600.0,0.17151,300,21,4285000,5288000,5679000,6007000,6816000,7381000,8342000,8656000,9900000
1646505336,384M,0.1,73502720.0,0.101096,900,71,30310000,36432000,39991000,43524000,54986000,61503000,74800000,81671000,113714000
1646505372,256M,0.2,54779904.0,0.178734,300,31,5669000,7028000,7704000,7949000,9204000,10281000,11888000,12780000,15471000
1646505444,256M,0.2,56209408.0,0.178734,300,41,7096000,9078000,9993000,10805000,12997000,14700000,18987000,20724000,20795000
1646505524,256M,0.2,59580416.0,0.17269,300,51,9611000,13201000,14460000,15511000,17706000,20616000,23009000,25880000,29403000
1646505596,384M,0.1,70242304.0,0.100933,800,71,35284000,42886000,46601000,49603000,59396000,65803000,74403000,80495000,95805000
1646505597,256M,0.2,60874752.0,0.179303,300,61,12042000,13553000,14783000,15471000,18183000,20510000,24146000,27389000,31556000
1646505663,512M,0.1,74014720.0,0.101035,900,91,44089000,54505000,62900000,65399000,79393000,86294000,101795000,111182000,141296000
1646505681,256M,0.2,60874752.0,0.180208,300,71,15985000,19094000,20188000,21309000,22992000,25228000,28101000,31429000,35553000
1646505753,256M,0.2,61517824.0,0.181459,300,81,12596000,17053000,18617000,19497000,25409000,28604000,33505000,38003000,38006000
1646505836,256M,0.2,62808064.0,0.181459,300,91,18918000,20903000,26190000,28825000,32164000,34487000,38700000,49365000,49726000
1646505911,256M,0.2,63823872.0,0.180235,300,101,19397000,19799000,20295000,20703000,31567000,38042000,38940000,39387000,41334000
1646505929,384M,0.1,73920512.0,0.100863,900,81,49710000,56714000,63207000,67201000,81395000,89102000,107525000,118813000,139195000
1646506018,256M,0.2,64036864.0,0.180235,400,1,203000,291000,312000,381000,482000,572000,589000,687000,694000
1646506087,384M,0.1,70922240.0,0.100656,800,81,44494000,53606000,61602000,66600000,75383000,86183000,101904000,112796000,173187000
1646506141,256M,0.2,64036864.0,0.185955,400,11,2798000,3408000,3890000,4350000,5198000,5723000,6686000,7096000,7403000
1646506199,512M,0.1,74289152.0,0.100963,900,101,54986000,65894000,73197000,78403000,89494000,97297000,112005000,119502000,154692000
1646506249,256M,0.2,60309504.0,0.186203,400,21,4738000,5703000,6251000,6548000,7512000,8597000,9259000,9595000,9852000
1646506355,256M,0.2,58331136.0,0.18745,400,31,6914000,8006000,8591000,9161000,11103000,12185000,13879000,14497000,16889000
1646506417,384M,0.1,75005952.0,0.100727,900,91,43895000,55897000,62537000,65298000,77865000,90282000,105566000,115902000,161400000
1646506453,256M,0.2,61009920.0,0.18745,400,41,8396000,9792000,10754000,11511000,13023000,14180000,17197000,19427000,20737000
1646506542,384M,0.1,70975488.0,0.100309,800,91,44991000,55697000,64988000,68783000,76712000,88901000,102106000,107284000,128000000
1646506546,256M,0.2,61132800.0,0.187694,400,51,9500000,11595000,12571000,13267000,15506000,17511000,20499000,21111000,24464000
1646506644,256M,0.2,62820352.0,0.187345,400,61,11957000,14692000,15897000,15991000,19611000,22212000,26205000,30686000,37001000
1646506735,256M,0.2,63557632.0,0.18447,400,71,13498000,15355000,16786000,17709000,19751000,22607000,27041000,30297000,38408000
1646506812,256M,0.2,64000000.0,0.180592,400,81,10616000,13670000,14906000,15385000,20206000,21229000,26270000,29115000,37869000
1646506882,384M,0.1,75378688.0,0.100356,900,101,46103000,56101000,61341000,65985000,78692000,90396000,106600000,112082000,152694000
1646506892,256M,0.2,65531904.0,0.180662,400,91,15726000,18229000,20100000,20504000,24825000,24946000,29726000,32163000,37085000
1646506971,256M,0.2,67272704.0,0.180232,400,101,14592000,16829000,19604000,21491000,23595000,26209000,31917000,34835000,39339000
1646507004,384M,0.1,74334208.0,0.10065,800,101,50596000,63124000,72889000,78742000,87255000,98104000,116599000,127398000,152781000
1646507004,512M,0.1,73342976.0,0.100256,1000,1,793000,907000,1008000,1098000,1297000,1402000,1592000,1695000,2093000
1646507102,256M,0.2,67272704.0,0.179849,500,1,200000,291000,307000,385000,485000,565000,595000,607000,698000
1646507242,256M,0.2,57323520.0,0.186166,500,11,2789000,3318000,3696000,3895000,4385000,4822000,5506000,5700000,6664000
1646507305,256M,0.2,55828480.0,0.186058,500,21,2234000,2251000,2301000,2324000,2415000,2469000,2489000,2490000,2589000
1646507423,256M,0.2,60637184.0,0.177876,500,31,6149000,7066000,7865000,8456000,9777000,10953000,12287000,13594000,19983000
1646507533,256M,0.2,62636032.0,0.169776,500,41,7523000,8695000,9595000,10010000,11568000,12241000,14299000,15861000,17269000
1646507589,512M,0.1,61169664.0,0.100485,1000,11,6097000,7007000,7692000,8019000,9394000,10403000,11497000,12601000,19002000
1646507626,384M,0.1,75378688.0,0.099958,1000,1,701000,895000,995000,1089000,1203000,1391000,1496000,1582000,1996000
1646507643,256M,0.2,64143360.0,0.188836,500,51,9136000,10676000,12209000,13003000,14569000,16707000,18570000,21353000,26678000
1646507706,384M,0.1,74334208.0,0.100314,900,1,706000,899000,998000,1093000,1200000,1305000,1496000,1602000,1807000
1646507756,256M,0.2,64532480.0,0.188836,500,61,11610000,13832000,15291000,16005000,19289000,21767000,24563000,27674000,31388000
1646507848,256M,0.2,64266240.0,0.188042,500,71,10743000,12211000,13197000,13972000,17006000,18792000,21052000,22468000,30492000
1646507941,256M,0.2,67166208.0,0.18829,500,81,10022000,12951000,15131000,16374000,21237000,26598000,29810000,38358000,47707000
1646508004,256M,0.2,67166208.0,0.18829,500,91,9357000,9661000,9725000,9816000,10053000,10669000,12036000,12105000,13723000
1646508103,256M,0.2,69181440.0,0.178789,500,101,15376000,19241000,20506000,22088000,28096000,29739000,32165000,37360000,40136000
1646508110,512M,0.1,63090688.0,0.100475,1000,21,10177000,11790000,12898000,13703000,15877000,17506000,19583000,21225000,28209000
1646508128,384M,0.1,62464000.0,0.100823,1000,11,5172000,6002000,6590000,6898000,7999000,9192000,10291000,11100000,14897000
1646508261,256M,0.2,69181440.0,0.180459,600,1,202000,294000,377000,393000,487000,507000,603000,684000,897000
